INSERT INTO outletSizeSales VALUES('FDA15', 'OUT049', 'Medium', 3735.138);
INSERT INTO outletSizeSales VALUES('FDX14', 'OUT049', 'Medium', 601.8832);
INSERT INTO outletSizeSales VALUES('NCM29', 'OUT027', 'Medium', 3410.2276);
INSERT INTO outletSizeSales VALUES('FDH47', 'OUT045', 'Medium', 583.2408);
INSERT INTO outletSizeSales VALUES('FDG09', 'OUT013', 'High', 1689.8004);
INSERT INTO outletSizeSales VALUES('FDP25', 'OUT049', 'Medium', 4804.4128);
INSERT INTO outletSizeSales VALUES('FDY27', 'OUT027', 'Medium', 1605.9096);
INSERT INTO outletSizeSales VALUES('DRM59', 'OUT017', 'Medium', 3537.3954);
INSERT INTO outletSizeSales VALUES('DRI03', 'OUT018', 'Medium', 1416.8224);
INSERT INTO outletSizeSales VALUES('FDY03', 'OUT019', 'Small', 675.1212);
INSERT INTO outletSizeSales VALUES('NCV17', 'OUT049', 'Medium', 3016.7398);
INSERT INTO outletSizeSales VALUES('NCJ17', 'OUT013', 'High', 1278.336);
INSERT INTO outletSizeSales VALUES('NCP54', 'OUT017', 'Medium', 2093.941);
INSERT INTO outletSizeSales VALUES('FDZ15', 'OUT049', 'Medium', 3098.6332);
INSERT INTO outletSizeSales VALUES('NCR05', 'OUT018', 'Medium', 2182.4924);
INSERT INTO outletSizeSales VALUES('FDX03', 'OUT019', 'Small', 135.8232);
INSERT INTO outletSizeSales VALUES('FDQ12', 'OUT045', 'Medium', 2526.711);
INSERT INTO outletSizeSales VALUES('FDC21', 'OUT013', 'High', 1627.881);
INSERT INTO outletSizeSales VALUES('FDQ40', 'OUT018', 'Medium', 1581.9408);
INSERT INTO outletSizeSales VALUES('FDI07', 'OUT027', 'Medium', 3163.8816);
INSERT INTO outletSizeSales VALUES('FDQ25', 'OUT049', 'Medium', 2241.7486);
INSERT INTO outletSizeSales VALUES('NCK18', 'OUT035', 'Small', 4293.0784);
INSERT INTO outletSizeSales VALUES('DRI25', 'OUT010', 'Medium', 165.7842);
INSERT INTO outletSizeSales VALUES('DRA24', 'OUT049', 'Medium', 982.7208);
INSERT INTO outletSizeSales VALUES('FDA32', 'OUT045', 'Medium', 3020.0688);
INSERT INTO outletSizeSales VALUES('FDE59', 'OUT018', 'Medium', 251.6724);
INSERT INTO outletSizeSales VALUES('FDY59', 'OUT046', 'Small', 647.8234);
INSERT INTO outletSizeSales VALUES('FDQ20', 'OUT045', 'Medium', 284.2966);
INSERT INTO outletSizeSales VALUES('FDB21', 'OUT018', 'Medium', 6042.135);
INSERT INTO outletSizeSales VALUES('FDB41', 'OUT019', 'Small', 47.2718);
INSERT INTO outletSizeSales VALUES('DRG11', 'OUT013', 'High', 3235.788);
INSERT INTO outletSizeSales VALUES('FDV10', 'OUT019', 'Small', 42.6112);
INSERT INTO outletSizeSales VALUES('FDI41', 'OUT013', 'High', 1765.7016);
INSERT INTO outletSizeSales VALUES('FDN10', 'OUT017', 'Medium', 1540.6612);
INSERT INTO outletSizeSales VALUES('NCM17', 'OUT018', 'Medium', 1070.6064);
INSERT INTO outletSizeSales VALUES('DRG37', 'OUT019', 'Small', 311.5944);
INSERT INTO outletSizeSales VALUES('FDA21', 'OUT045', 'Medium', 2591.2936);
INSERT INTO outletSizeSales VALUES('FDM27', 'OUT013', 'High', 3313.6866);
INSERT INTO outletSizeSales VALUES('FDA32', 'OUT049', 'Medium', 2588.6304);
INSERT INTO outletSizeSales VALUES('NCZ53', 'OUT049', 'Medium', 3956.8494);
INSERT INTO outletSizeSales VALUES('FDW40', 'OUT035', 'Small', 3277.0676);
INSERT INTO outletSizeSales VALUES('FDS52', 'OUT035', 'Small', 1315.6208);
INSERT INTO outletSizeSales VALUES('FDM58', 'OUT010', 'Medium', 223.7088);
INSERT INTO outletSizeSales VALUES('NCE54', 'OUT019', 'Small', 150.4708);
INSERT INTO outletSizeSales VALUES('FDS11', 'OUT035', 'Small', 5816.4288);
INSERT INTO outletSizeSales VALUES('FDL20', 'OUT049', 'Medium', 1556.6404);
INSERT INTO outletSizeSales VALUES('FDX13', 'OUT027', 'Medium', 8217.3036);
INSERT INTO outletSizeSales VALUES('FDR21', 'OUT013', 'High', 1587.933);
INSERT INTO outletSizeSales VALUES('FDV28', 'OUT018', 'Medium', 203.7348);
INSERT INTO outletSizeSales VALUES('FDZ51', 'OUT017', 'Medium', 952.094);
INSERT INTO outletSizeSales VALUES('FDD46', 'OUT045', 'Medium', 1537.998);
INSERT INTO outletSizeSales VALUES('FDE23', 'OUT018', 'Medium', 699.09);
INSERT INTO outletSizeSales VALUES('NCF55', 'OUT045', 'Medium', 247.0118);
INSERT INTO outletSizeSales VALUES('FDU12', 'OUT013', 'High', 1845.5976);
INSERT INTO outletSizeSales VALUES('FDZ22', 'OUT049', 'Medium', 2080.625);
INSERT INTO outletSizeSales VALUES('FDI44', 'OUT013', 'High', 1158.492);
INSERT INTO outletSizeSales VALUES('FDH50', 'OUT017', 'Medium', 4610.665);
INSERT INTO outletSizeSales VALUES('FDE57', 'OUT049', 'Medium', 3261.7542);
INSERT INTO outletSizeSales VALUES('DRJ51', 'OUT013', 'High', 1151.834);
INSERT INTO outletSizeSales VALUES('FDX52', 'OUT045', 'Medium', 3861.64);
INSERT INTO outletSizeSales VALUES('DRN47', 'OUT017', 'Medium', 4314.384);
INSERT INTO outletSizeSales VALUES('FDT21', 'OUT049', 'Medium', 2988.1104);
INSERT INTO outletSizeSales VALUES('FDY21', 'OUT045', 'Medium', 4713.864);
INSERT INTO outletSizeSales VALUES('FDG21', 'OUT019', 'Small', 149.805);
INSERT INTO outletSizeSales VALUES('FDS58', 'OUT035', 'Small', 4011.445);
INSERT INTO outletSizeSales VALUES('FDA26', 'OUT018', 'Medium', 4600.0122);
INSERT INTO outletSizeSales VALUES('FDY16', 'OUT027', 'Medium', 6454.931);
INSERT INTO outletSizeSales VALUES('FDF20', 'OUT046', 'Small', 2759.0752);
INSERT INTO outletSizeSales VALUES('FDI15', 'OUT013', 'High', 5564.7564);
INSERT INTO outletSizeSales VALUES('FDC47', 'OUT010', 'Medium', 913.4776);
INSERT INTO outletSizeSales VALUES('FDL08', 'OUT035', 'Small', 2450.144);
INSERT INTO outletSizeSales VALUES('FDF08', 'OUT013', 'High', 1406.1696);
INSERT INTO outletSizeSales VALUES('FDN03', 'OUT035', 'Small', 4005.4528);
INSERT INTO outletSizeSales VALUES('FDG34', 'OUT017', 'Medium', 325.5762);
INSERT INTO outletSizeSales VALUES('FDA56', 'OUT045', 'Medium', 1340.2554);
INSERT INTO outletSizeSales VALUES('NCI17', 'OUT027', 'Medium', 2510.066);
INSERT INTO outletSizeSales VALUES('NCO17', 'OUT049', 'Medium', 1797.66);
INSERT INTO outletSizeSales VALUES('FDK55', 'OUT017', 'Medium', 802.9548);
INSERT INTO outletSizeSales VALUES('FDD10', 'OUT017', 'Medium', 1962.7784);
INSERT INTO outletSizeSales VALUES('NCH18', 'OUT013', 'High', 3193.8426);
INSERT INTO outletSizeSales VALUES('NCA53', 'OUT045', 'Medium', 777.6544);
INSERT INTO outletSizeSales VALUES('DRJ24', 'OUT010', 'Medium', 370.1848);
INSERT INTO outletSizeSales VALUES('DRN35', 'OUT013', 'High', 826.9236);
INSERT INTO outletSizeSales VALUES('FDC47', 'OUT018', 'Medium', 5024.1268);
INSERT INTO outletSizeSales VALUES('FDN48', 'OUT018', 'Medium', 1102.5648);
INSERT INTO outletSizeSales VALUES('FDR27', 'OUT027', 'Medium', 3047.3666);
INSERT INTO outletSizeSales VALUES('FDS33', 'OUT019', 'Small', 354.2056);
INSERT INTO outletSizeSales VALUES('DRL11', 'OUT035', 'Small', 2209.1244);
INSERT INTO outletSizeSales VALUES('FDQ21', 'OUT017', 'Medium', 1938.8096);
INSERT INTO outletSizeSales VALUES('FDY37', 'OUT046', 'Small', 3149.234);
INSERT INTO outletSizeSales VALUES('FDS35', 'OUT013', 'High', 2002.0606);
INSERT INTO outletSizeSales VALUES('DRD60', 'OUT046', 'Small', 5634.6654);
INSERT INTO outletSizeSales VALUES('DRP47', 'OUT046', 'Small', 6308.455);
INSERT INTO outletSizeSales VALUES('NCY41', 'OUT027', 'Medium', 970.7364);
INSERT INTO outletSizeSales VALUES('FDR59', 'OUT049', 'Medium', 2616.594);
INSERT INTO outletSizeSales VALUES('FDM36', 'OUT019', 'Small', 344.8844);
INSERT INTO outletSizeSales VALUES('NCI42', 'OUT027', 'Medium', 3751.1172);
INSERT INTO outletSizeSales VALUES('FDA31', 'OUT017', 'Medium', 1211.756);
INSERT INTO outletSizeSales VALUES('FDY33', 'OUT035', 'Small', 2864.2716);
INSERT INTO outletSizeSales VALUES('FDV40', 'OUT045', 'Medium', 886.8456);
INSERT INTO outletSizeSales VALUES('NCW17', 'OUT018', 'Medium', 2441.4886);
INSERT INTO outletSizeSales VALUES('FDN38', 'OUT013', 'High', 3504.7712);
INSERT INTO outletSizeSales VALUES('FDQ11', 'OUT019', 'Small', 256.9988);
INSERT INTO outletSizeSales VALUES('FDG34', 'OUT045', 'Medium', 325.5762);
INSERT INTO outletSizeSales VALUES('NCN14', 'OUT049', 'Medium', 4777.7808);
INSERT INTO outletSizeSales VALUES('FDY46', 'OUT027', 'Medium', 5238.5144);
INSERT INTO outletSizeSales VALUES('FDS11', 'OUT017', 'Medium', 4026.7584);
INSERT INTO outletSizeSales VALUES('NCA53', 'OUT019', 'Small', 145.8102);
INSERT INTO outletSizeSales VALUES('NCN30', 'OUT010', 'Medium', 386.164);
INSERT INTO outletSizeSales VALUES('FDW32', 'OUT046', 'Small', 1116.5466);
INSERT INTO outletSizeSales VALUES('NCR42', 'OUT010', 'Medium', 33.29);
INSERT INTO outletSizeSales VALUES('FDU33', 'OUT035', 'Small', 1470.0864);
INSERT INTO outletSizeSales VALUES('FDN15', 'OUT019', 'Small', 139.818);
INSERT INTO outletSizeSales VALUES('FDD51', 'OUT019', 'Small', 90.5488);
INSERT INTO outletSizeSales VALUES('FDF14', 'OUT045', 'Medium', 2450.144);
INSERT INTO outletSizeSales VALUES('NCN19', 'OUT019', 'Small', 379.506);
INSERT INTO outletSizeSales VALUES('NCO43', 'OUT013', 'High', 2125.2336);
INSERT INTO outletSizeSales VALUES('FDT19', 'OUT049', 'Medium', 6231.888);
INSERT INTO outletSizeSales VALUES('DRK12', 'OUT013', 'High', 466.06);
INSERT INTO outletSizeSales VALUES('DRM49', 'OUT045', 'Medium', 1159.8236);
INSERT INTO outletSizeSales VALUES('FDX43', 'OUT017', 'Medium', 1498.05);
INSERT INTO outletSizeSales VALUES('FDS14', 'OUT035', 'Small', 2356.932);
INSERT INTO outletSizeSales VALUES('NCK07', 'OUT049', 'Medium', 3946.8624);
INSERT INTO outletSizeSales VALUES('FDO19', 'OUT017', 'Medium', 923.4646);
INSERT INTO outletSizeSales VALUES('FDH32', 'OUT013', 'High', 2799.689);
INSERT INTO outletSizeSales VALUES('NCZ41', 'OUT018', 'Medium', 1877.556);
INSERT INTO outletSizeSales VALUES('FDL32', 'OUT010', 'Medium', 223.7088);
INSERT INTO outletSizeSales VALUES('FDC44', 'OUT017', 'Medium', 2390.8878);
INSERT INTO outletSizeSales VALUES('FDQ59', 'OUT013', 'High', 755.0172);
INSERT INTO outletSizeSales VALUES('NCO54', 'OUT013', 'High', 331.5684);
INSERT INTO outletSizeSales VALUES('DRH36', 'OUT046', 'Small', 1416.8224);
INSERT INTO outletSizeSales VALUES('FDY35', 'OUT035', 'Small', 597.2226);
INSERT INTO outletSizeSales VALUES('FDA46', 'OUT017', 'Medium', 1944.136);
INSERT INTO outletSizeSales VALUES('NCL18', 'OUT035', 'Small', 2332.9632);
INSERT INTO outletSizeSales VALUES('FDL57', 'OUT049', 'Medium', 5424.9384);
INSERT INTO outletSizeSales VALUES('NCP50', 'OUT018', 'Medium', 966.7416);
INSERT INTO outletSizeSales VALUES('FDZ25', 'OUT019', 'Small', 339.558);
INSERT INTO outletSizeSales VALUES('FDH24', 'OUT046', 'Small', 2199.8032);
INSERT INTO outletSizeSales VALUES('FDQ26', 'OUT017', 'Medium', 533.3058);
INSERT INTO outletSizeSales VALUES('NCK17', 'OUT019', 'Small', 79.896);
INSERT INTO outletSizeSales VALUES('FDO46', 'OUT027', 'Medium', 2836.308);
INSERT INTO outletSizeSales VALUES('FDW50', 'OUT035', 'Small', 2005.3896);
INSERT INTO outletSizeSales VALUES('FDD29', 'OUT049', 'Medium', 5073.396);
INSERT INTO outletSizeSales VALUES('FDU26', 'OUT019', 'Small', 357.5346);
INSERT INTO outletSizeSales VALUES('FDX04', 'OUT027', 'Medium', 814.9392);
INSERT INTO outletSizeSales VALUES('FDH31', 'OUT027', 'Medium', 2777.7176);
INSERT INTO outletSizeSales VALUES('FDJ45', 'OUT019', 'Small', 173.108);
INSERT INTO outletSizeSales VALUES('FDX55', 'OUT035', 'Small', 5007.4818);
INSERT INTO outletSizeSales VALUES('FDR02', 'OUT046', 'Small', 1556.6404);
INSERT INTO outletSizeSales VALUES('NCP55', 'OUT045', 'Medium', 1049.9666);
INSERT INTO outletSizeSales VALUES('FDT28', 'OUT017', 'Medium', 1655.1788);
INSERT INTO outletSizeSales VALUES('NCJ06', 'OUT017', 'Medium', 2502.7422);
INSERT INTO outletSizeSales VALUES('FDF08', 'OUT018', 'Medium', 1406.1696);
INSERT INTO outletSizeSales VALUES('FDT21', 'OUT017', 'Medium', 7719.2852);
INSERT INTO outletSizeSales VALUES('FDK22', 'OUT027', 'Medium', 4976.855);
INSERT INTO outletSizeSales VALUES('DRJ11', 'OUT013', 'High', 1701.7848);
INSERT INTO outletSizeSales VALUES('FDH27', 'OUT010', 'Medium', 143.8128);
INSERT INTO outletSizeSales VALUES('FDU52', 'OUT019', 'Small', 312.926);
INSERT INTO outletSizeSales VALUES('FDK50', 'OUT017', 'Medium', 3235.788);
INSERT INTO outletSizeSales VALUES('DRJ01', 'OUT045', 'Medium', 2094.6068);
INSERT INTO outletSizeSales VALUES('FDC21', 'OUT018', 'Medium', 651.1524);
INSERT INTO outletSizeSales VALUES('FDX39', 'OUT046', 'Small', 3799.0548);
INSERT INTO outletSizeSales VALUES('NCY54', 'OUT027', 'Medium', 5000.8238);
INSERT INTO outletSizeSales VALUES('FDD58', 'OUT019', 'Small', 399.48);
INSERT INTO outletSizeSales VALUES('FDW12', 'OUT045', 'Medium', 870.8664);
INSERT INTO outletSizeSales VALUES('DRE01', 'OUT010', 'Medium', 484.7024);
INSERT INTO outletSizeSales VALUES('FDT16', 'OUT049', 'Medium', 3904.917);
INSERT INTO outletSizeSales VALUES('FDC16', 'OUT017', 'Medium', 1731.08);
INSERT INTO outletSizeSales VALUES('FDK52', 'OUT049', 'Medium', 1805.6496);
INSERT INTO outletSizeSales VALUES('FDS23', 'OUT046', 'Small', 1927.491);
INSERT INTO outletSizeSales VALUES('FDI41', 'OUT035', 'Small', 5591.3884);
INSERT INTO outletSizeSales VALUES('FDG33', 'OUT018', 'Medium', 2061.3168);
INSERT INTO outletSizeSales VALUES('NCM31', 'OUT018', 'Medium', 1843.6002);
INSERT INTO outletSizeSales VALUES('NCY53', 'OUT027', 'Medium', 4250.4672);
INSERT INTO outletSizeSales VALUES('FDY55', 'OUT049', 'Medium', 6424.97);
INSERT INTO outletSizeSales VALUES('FDQ21', 'OUT045', 'Medium', 1575.2828);
INSERT INTO outletSizeSales VALUES('NCD18', 'OUT027', 'Medium', 8062.838);
INSERT INTO outletSizeSales VALUES('FDV09', 'OUT017', 'Medium', 1336.2606);
INSERT INTO outletSizeSales VALUES('FDI19', 'OUT010', 'Medium', 484.7024);
INSERT INTO outletSizeSales VALUES('FDY47', 'OUT049', 'Medium', 2466.789);
INSERT INTO outletSizeSales VALUES('DRH37', 'OUT049', 'Medium', 1315.6208);
INSERT INTO outletSizeSales VALUES('NCL19', 'OUT046', 'Small', 286.294);
INSERT INTO outletSizeSales VALUES('DRI11', 'OUT035', 'Small', 2073.3012);
INSERT INTO outletSizeSales VALUES('NCC19', 'OUT046', 'Small', 5020.132);
INSERT INTO outletSizeSales VALUES('FDS01', 'OUT018', 'Medium', 1422.1488);
INSERT INTO outletSizeSales VALUES('FDX31', 'OUT017', 'Medium', 6076.0908);
INSERT INTO outletSizeSales VALUES('NCL55', 'OUT046', 'Small', 4048.064);
INSERT INTO outletSizeSales VALUES('FDW16', 'OUT013', 'High', 2848.2924);
INSERT INTO outletSizeSales VALUES('FDT49', 'OUT046', 'Small', 2024.032);
INSERT INTO outletSizeSales VALUES('FDW13', 'OUT013', 'High', 882.8508);
INSERT INTO outletSizeSales VALUES('NCG30', 'OUT019', 'Small', 249.0092);
INSERT INTO outletSizeSales VALUES('FDC14', 'OUT049', 'Medium', 377.5086);
INSERT INTO outletSizeSales VALUES('FDS15', 'OUT010', 'Medium', 215.7192);
INSERT INTO outletSizeSales VALUES('FDS32', 'OUT049', 'Medium', 1404.838);
INSERT INTO outletSizeSales VALUES('FDE09', 'OUT049', 'Medium', 1436.7964);
INSERT INTO outletSizeSales VALUES('FDM12', 'OUT017', 'Medium', 2826.321);
INSERT INTO outletSizeSales VALUES('FDT57', 'OUT049', 'Medium', 3555.372);
INSERT INTO outletSizeSales VALUES('FDM32', 'OUT046', 'Small', 539.298);
INSERT INTO outletSizeSales VALUES('NCS38', 'OUT027', 'Medium', 1030.6584);
INSERT INTO outletSizeSales VALUES('NCW30', 'OUT017', 'Medium', 4402.9354);
INSERT INTO outletSizeSales VALUES('FDD21', 'OUT017', 'Medium', 1717.764);
INSERT INTO outletSizeSales VALUES('FDH35', 'OUT049', 'Medium', 1644.526);
INSERT INTO outletSizeSales VALUES('NCX17', 'OUT045', 'Medium', 1398.18);
INSERT INTO outletSizeSales VALUES('NCI29', 'OUT035', 'Small', 992.7078);
INSERT INTO outletSizeSales VALUES('FDL24', 'OUT049', 'Medium', 3966.1706);
INSERT INTO outletSizeSales VALUES('FDI46', 'OUT046', 'Small', 3523.4136);
INSERT INTO outletSizeSales VALUES('DRQ35', 'OUT035', 'Small', 3715.164);
INSERT INTO outletSizeSales VALUES('FDM04', 'OUT017', 'Medium', 871.5322);
INSERT INTO outletSizeSales VALUES('NCJ17', 'OUT045', 'Medium', 1619.2256);
INSERT INTO outletSizeSales VALUES('NCJ18', 'OUT027', 'Medium', 3199.8348);
INSERT INTO outletSizeSales VALUES('DRF13', 'OUT045', 'Medium', 3628.61);
INSERT INTO outletSizeSales VALUES('FDB39', 'OUT035', 'Small', 503.3448);
INSERT INTO outletSizeSales VALUES('FDT52', 'OUT018', 'Medium', 3675.216);
INSERT INTO outletSizeSales VALUES('FDT60', 'OUT046', 'Small', 3219.8088);
INSERT INTO outletSizeSales VALUES('FDM34', 'OUT046', 'Small', 1967.439);
INSERT INTO outletSizeSales VALUES('FDY27', 'OUT013', 'High', 4103.9912);
INSERT INTO outletSizeSales VALUES('FDP08', 'OUT045', 'Medium', 3874.956);
INSERT INTO outletSizeSales VALUES('FDP59', 'OUT027', 'Medium', 1973.4312);
INSERT INTO outletSizeSales VALUES('FDQ11', 'OUT018', 'Medium', 3083.9856);
INSERT INTO outletSizeSales VALUES('FDV01', 'OUT010', 'Medium', 155.1314);
INSERT INTO outletSizeSales VALUES('FDX31', 'OUT013', 'High', 5842.395);
INSERT INTO outletSizeSales VALUES('NCX54', 'OUT010', 'Medium', 105.8622);
INSERT INTO outletSizeSales VALUES('DRC12', 'OUT035', 'Small', 2475.4444);
INSERT INTO outletSizeSales VALUES('FDU11', 'OUT027', 'Medium', 3735.8038);
INSERT INTO outletSizeSales VALUES('NCB30', 'OUT046', 'Small', 2380.9008);
INSERT INTO outletSizeSales VALUES('FDS27', 'OUT045', 'Medium', 2749.754);
INSERT INTO outletSizeSales VALUES('FDX16', 'OUT018', 'Medium', 898.83);
INSERT INTO outletSizeSales VALUES('NCL53', 'OUT013', 'High', 1948.1308);
INSERT INTO outletSizeSales VALUES('NCZ30', 'OUT045', 'Medium', 2410.196);
INSERT INTO outletSizeSales VALUES('FDB15', 'OUT017', 'Medium', 3954.852);
INSERT INTO outletSizeSales VALUES('FDY51', 'OUT027', 'Medium', 6170.6344);
INSERT INTO outletSizeSales VALUES('NCT18', 'OUT017', 'Medium', 5070.7328);
INSERT INTO outletSizeSales VALUES('FDL32', 'OUT019', 'Small', 335.5632);
INSERT INTO outletSizeSales VALUES('FDK46', 'OUT018', 'Medium', 2856.282);
INSERT INTO outletSizeSales VALUES('FDI22', 'OUT019', 'Small', 418.1224);
INSERT INTO outletSizeSales VALUES('FDF21', 'OUT045', 'Medium', 5313.084);
INSERT INTO outletSizeSales VALUES('FDR34', 'OUT017', 'Medium', 8245.2672);
INSERT INTO outletSizeSales VALUES('FDJ50', 'OUT049', 'Medium', 736.3748);
INSERT INTO outletSizeSales VALUES('FDC34', 'OUT049', 'Medium', 3583.3356);
INSERT INTO outletSizeSales VALUES('FDW51', 'OUT018', 'Medium', 2556.672);
INSERT INTO outletSizeSales VALUES('FDR28', 'OUT035', 'Small', 2936.178);
INSERT INTO outletSizeSales VALUES('FDV60', 'OUT019', 'Small', 392.822);
INSERT INTO outletSizeSales VALUES('FDI45', 'OUT017', 'Medium', 2801.6864);
INSERT INTO outletSizeSales VALUES('NCB30', 'OUT019', 'Small', 198.4084);
INSERT INTO outletSizeSales VALUES('DRO59', 'OUT017', 'Medium', 2277.036);
INSERT INTO outletSizeSales VALUES('FDU12', 'OUT035', 'Small', 4482.1656);
INSERT INTO outletSizeSales VALUES('NCX18', 'OUT010', 'Medium', 392.822);
INSERT INTO outletSizeSales VALUES('NCH30', 'OUT027', 'Medium', 1924.162);
INSERT INTO outletSizeSales VALUES('FDE11', 'OUT019', 'Small', 185.0924);
INSERT INTO outletSizeSales VALUES('FDE32', 'OUT017', 'Medium', 872.8638);
INSERT INTO outletSizeSales VALUES('FDP25', 'OUT010', 'Medium', 436.7648);
INSERT INTO outletSizeSales VALUES('NCM29', 'OUT035', 'Small', 2885.5772);
INSERT INTO outletSizeSales VALUES('FDQ21', 'OUT049', 'Medium', 1454.1072);
INSERT INTO outletSizeSales VALUES('FDN24', 'OUT046', 'Small', 1037.3164);
INSERT INTO outletSizeSales VALUES('DRY23', 'OUT017', 'Medium', 255.6672);
INSERT INTO outletSizeSales VALUES('FDW04', 'OUT027', 'Medium', 5582.733);
INSERT INTO outletSizeSales VALUES('FDM01', 'OUT018', 'Medium', 1332.9316);
INSERT INTO outletSizeSales VALUES('NCW29', 'OUT017', 'Medium', 3635.268);
INSERT INTO outletSizeSales VALUES('FDG33', 'OUT013', 'High', 2748.4224);
INSERT INTO outletSizeSales VALUES('FDV51', 'OUT017', 'Medium', 1823.6262);
INSERT INTO outletSizeSales VALUES('NCQ18', 'OUT017', 'Medium', 1298.31);
INSERT INTO outletSizeSales VALUES('NCL53', 'OUT018', 'Medium', 1416.8224);
INSERT INTO outletSizeSales VALUES('FDQ39', 'OUT013', 'High', 4777.115);
INSERT INTO outletSizeSales VALUES('FDF46', 'OUT017', 'Medium', 1036.6506);
INSERT INTO outletSizeSales VALUES('NCA06', 'OUT049', 'Medium', 768.999);
INSERT INTO outletSizeSales VALUES('FDV26', 'OUT019', 'Small', 975.397);
INSERT INTO outletSizeSales VALUES('FDJ04', 'OUT035', 'Small', 948.0992);
INSERT INTO outletSizeSales VALUES('FDE28', 'OUT010', 'Medium', 230.3668);
INSERT INTO outletSizeSales VALUES('NCZ29', 'OUT013', 'High', 3020.0688);
INSERT INTO outletSizeSales VALUES('FDW43', 'OUT046', 'Small', 910.8144);
INSERT INTO outletSizeSales VALUES('FDZ49', 'OUT049', 'Medium', 2644.5576);
INSERT INTO outletSizeSales VALUES('NCJ05', 'OUT035', 'Small', 1982.0866);
INSERT INTO outletSizeSales VALUES('NCP29', 'OUT027', 'Medium', 1278.336);
INSERT INTO outletSizeSales VALUES('FDS16', 'OUT018', 'Medium', 732.38);
INSERT INTO outletSizeSales VALUES('FDZ45', 'OUT049', 'Medium', 3174.5344);
INSERT INTO outletSizeSales VALUES('NCP29', 'OUT010', 'Medium', 127.8336);
INSERT INTO outletSizeSales VALUES('FDZ58', 'OUT027', 'Medium', 2940.1728);
INSERT INTO outletSizeSales VALUES('FDV55', 'OUT027', 'Medium', 3918.8988);
INSERT INTO outletSizeSales VALUES('NCV53', 'OUT046', 'Small', 7190.64);
INSERT INTO outletSizeSales VALUES('FDV47', 'OUT019', 'Small', 253.6698);
INSERT INTO outletSizeSales VALUES('FDD45', 'OUT018', 'Medium', 567.2616);
INSERT INTO outletSizeSales VALUES('FDP26', 'OUT019', 'Small', 209.0612);
INSERT INTO outletSizeSales VALUES('DRD37', 'OUT049', 'Medium', 1398.18);
INSERT INTO outletSizeSales VALUES('FDT09', 'OUT019', 'Small', 131.8284);
INSERT INTO outletSizeSales VALUES('FDM03', 'OUT027', 'Medium', 2036.6822);
INSERT INTO outletSizeSales VALUES('FDW09', 'OUT017', 'Medium', 713.0718);
