INSERT INTO fatSales VALUES('FDA15', 'OUT049', 'Low Fat', 3735.138);
INSERT INTO fatSales VALUES('FDN24', 'OUT046', 'Low Fat', 1037.3164);
INSERT INTO fatSales VALUES('DRY23', 'OUT017', 'Regular', 255.6672);
INSERT INTO fatSales VALUES('FDW04', 'OUT027', 'Regular', 5582.733);
INSERT INTO fatSales VALUES('FDM01', 'OUT018', 'Regular', 1332.9316);
INSERT INTO fatSales VALUES('NCW29', 'OUT017', 'Low Fat', 3635.268);
INSERT INTO fatSales VALUES('FDG33', 'OUT013', 'Regular', 2748.4224);
INSERT INTO fatSales VALUES('FDV51', 'OUT017', 'Low Fat', 1823.6262);
INSERT INTO fatSales VALUES('NCQ18', 'OUT017', 'Low Fat', 1298.31);
INSERT INTO fatSales VALUES('NCL53', 'OUT018', 'Low Fat', 1416.8224);
INSERT INTO fatSales VALUES('FDQ39', 'OUT013', 'Low Fat', 4777.115);
INSERT INTO fatSales VALUES('FDF46', 'OUT017', 'Low Fat', 1036.6506);
INSERT INTO fatSales VALUES('NCA06', 'OUT049', 'Low Fat', 768.999);
INSERT INTO fatSales VALUES('FDV26', 'OUT019', 'Regular', 975.397);
INSERT INTO fatSales VALUES('FDJ04', 'OUT035', 'Low Fat', 948.0992);
INSERT INTO fatSales VALUES('FDE28', 'OUT010', 'Regular', 230.3668);
INSERT INTO fatSales VALUES('NCZ29', 'OUT013', 'Low Fat', 3020.0688);
INSERT INTO fatSales VALUES('FDW43', 'OUT046', 'Regular', 910.8144);
INSERT INTO fatSales VALUES('FDZ49', 'OUT049', 'Regular', 2644.5576);
INSERT INTO fatSales VALUES('NCJ05', 'OUT035', 'Low Fat', 1982.0866);
INSERT INTO fatSales VALUES('NCP29', 'OUT027', 'Low Fat', 1278.336);
INSERT INTO fatSales VALUES('FDS16', 'OUT018', 'Regular', 732.38);
INSERT INTO fatSales VALUES('FDZ45', 'OUT049', 'Low Fat', 3174.5344);
INSERT INTO fatSales VALUES('NCP29', 'OUT010', 'Low Fat', 127.8336);
INSERT INTO fatSales VALUES('FDZ58', 'OUT027', 'Low Fat', 2940.1728);
INSERT INTO fatSales VALUES('FDV55', 'OUT027', 'Low Fat', 3918.8988);
INSERT INTO fatSales VALUES('NCV53', 'OUT046', 'Low Fat', 7190.64);
INSERT INTO fatSales VALUES('FDV47', 'OUT019', 'Low Fat', 253.6698);
INSERT INTO fatSales VALUES('FDD45', 'OUT018', 'Low Fat', 567.2616);
INSERT INTO fatSales VALUES('FDP26', 'OUT019', 'Low Fat', 209.0612);
INSERT INTO fatSales VALUES('DRD37', 'OUT049', 'Low Fat', 1398.18);
INSERT INTO fatSales VALUES('FDT09', 'OUT019', 'Regular', 131.8284);
INSERT INTO fatSales VALUES('FDM03', 'OUT027', 'Low Fat', 2036.6822);
INSERT INTO fatSales VALUES('FDW09', 'OUT017', 'Regular', 713.0718);
INSERT INTO fatSales VALUES('FDX10', 'OUT046', 'Regular', 247.0118);
INSERT INTO fatSales VALUES('FDZ60', 'OUT049', 'Low Fat', 539.298);
INSERT INTO fatSales VALUES('FDM58', 'OUT046', 'Regular', 2908.2144);
INSERT INTO fatSales VALUES('FDV32', 'OUT035', 'Low Fat', 1454.773);
INSERT INTO fatSales VALUES('FDU07', 'OUT019', 'Low Fat', 151.1366);
INSERT INTO fatSales VALUES('FDS51', 'OUT027', 'Low Fat', 1857.582);
INSERT INTO fatSales VALUES('NCT17', 'OUT045', 'Low Fat', 2449.4782);
INSERT INTO fatSales VALUES('FDA01', 'OUT010', 'Regular', 117.1808);
INSERT INTO fatSales VALUES('FDW25', 'OUT046', 'Low Fat', 852.224);
INSERT INTO fatSales VALUES('FDS01', 'OUT017', 'Low Fat', 5688.5952);
INSERT INTO fatSales VALUES('NCV18', 'OUT045', 'Low Fat', 2496.75);
INSERT INTO fatSales VALUES('FDZ04', 'OUT045', 'Low Fat', 822.263);
INSERT INTO fatSales VALUES('DRN59', 'OUT017', 'Low Fat', 652.484);
INSERT INTO fatSales VALUES('FDD36', 'OUT049', 'Low Fat', 1896.1984);
INSERT INTO fatSales VALUES('FDT56', 'OUT018', 'Regular', 753.0198);
INSERT INTO fatSales VALUES('FDP09', 'OUT019', 'Low Fat', 424.7804);
INSERT INTO fatSales VALUES('FDA33', 'OUT017', 'Low Fat', 2364.9216);
INSERT INTO fatSales VALUES('FDH14', 'OUT019', 'Regular', 280.9676);
INSERT INTO fatSales VALUES('NCF18', 'OUT027', 'Low Fat', 5944.2624);
INSERT INTO fatSales VALUES('FDF59', 'OUT035', 'Low Fat', 885.514);
INSERT INTO fatSales VALUES('FDC29', 'OUT013', 'Regular', 1374.2112);
INSERT INTO fatSales VALUES('FDD32', 'OUT017', 'Regular', 1868.2348);
INSERT INTO fatSales VALUES('FDZ08', 'OUT010', 'Regular', 82.5592);
INSERT INTO fatSales VALUES('FDT21', 'OUT027', 'Low Fat', 6474.2392);
INSERT INTO fatSales VALUES('FDM33', 'OUT046', 'Low Fat', 4407.596);
INSERT INTO fatSales VALUES('NCK07', 'OUT035', 'Low Fat', 2466.789);
INSERT INTO fatSales VALUES('NCL41', 'OUT018', 'Low Fat', 346.216);
INSERT INTO fatSales VALUES('FDZ36', 'OUT046', 'Regular', 5779.144);
INSERT INTO fatSales VALUES('FDW51', 'OUT049', 'Regular', 3835.008);
INSERT INTO fatSales VALUES('FDS47', 'OUT013', 'Low Fat', 1581.9408);
INSERT INTO fatSales VALUES('FDV02', 'OUT045', 'Low Fat', 2908.8802);
INSERT INTO fatSales VALUES('NCU18', 'OUT018', 'Low Fat', 1270.3464);
INSERT INTO fatSales VALUES('NCX17', 'OUT018', 'Low Fat', 5592.72);
INSERT INTO fatSales VALUES('FDI12', 'OUT046', 'Regular', 878.856);
INSERT INTO fatSales VALUES('DRH51', 'OUT013', 'Low Fat', 1318.284);
INSERT INTO fatSales VALUES('NCP30', 'OUT027', 'Low Fat', 942.7728);
INSERT INTO fatSales VALUES('FDG08', 'OUT049', 'Regular', 2061.3168);
INSERT INTO fatSales VALUES('FDX35', 'OUT046', 'Regular', 4781.7756);
INSERT INTO fatSales VALUES('FDY26', 'OUT027', 'Regular', 6775.1808);
INSERT INTO fatSales VALUES('NCM43', 'OUT019', 'Low Fat', 815.605);
INSERT INTO fatSales VALUES('NCZ54', 'OUT019', 'Low Fat', 162.4552);
INSERT INTO fatSales VALUES('FDO16', 'OUT045', 'Low Fat', 3079.325);
INSERT INTO fatSales VALUES('FDR22', 'OUT010', 'Regular', 223.7088);
INSERT INTO fatSales VALUES('FDJ16', 'OUT017', 'Low Fat', 810.9444);
INSERT INTO fatSales VALUES('FDT47', 'OUT049', 'Regular', 1166.4816);
INSERT INTO fatSales VALUES('FDZ23', 'OUT027', 'Regular', 3728.48);
INSERT INTO fatSales VALUES('NCB31', 'OUT046', 'Low Fat', 3155.892);
INSERT INTO fatSales VALUES('FDM15', 'OUT046', 'Regular', 1662.5026);
INSERT INTO fatSales VALUES('FDX27', 'OUT013', 'Regular', 2174.5028);
INSERT INTO fatSales VALUES('NCS54', 'OUT018', 'Low Fat', 2293.681);
INSERT INTO fatSales VALUES('NCJ30', 'OUT049', 'Low Fat', 2037.348);
INSERT INTO fatSales VALUES('FDD58', 'OUT013', 'Low Fat', 1697.79);
INSERT INTO fatSales VALUES('DRJ23', 'OUT045', 'Low Fat', 2836.308);
INSERT INTO fatSales VALUES('FDS14', 'OUT045', 'Low Fat', 2042.6744);
INSERT INTO fatSales VALUES('FDR27', 'OUT013', 'Regular', 2384.8956);
INSERT INTO fatSales VALUES('FDT49', 'OUT018', 'Low Fat', 639.168);
INSERT INTO fatSales VALUES('FDX26', 'OUT027', 'Low Fat', 4013.4424);
INSERT INTO fatSales VALUES('NCW53', 'OUT017', 'Low Fat', 2116.5782);
INSERT INTO fatSales VALUES('FDS19', 'OUT045', 'Regular', 1669.8264);
INSERT INTO fatSales VALUES('DRF15', 'OUT046', 'Low Fat', 1225.072);
INSERT INTO fatSales VALUES('DRH01', 'OUT027', 'Low Fat', 3649.2498);
INSERT INTO fatSales VALUES('FDJ12', 'OUT045', 'Regular', 4154.592);
INSERT INTO fatSales VALUES('NCE42', 'OUT027', 'Low Fat', 13086.9648);
INSERT INTO fatSales VALUES('DRL37', 'OUT045', 'Low Fat', 1211.756);
INSERT INTO fatSales VALUES('FDJ36', 'OUT045', 'Regular', 1948.1308);
INSERT INTO fatSales VALUES('NCH18', 'OUT027', 'Low Fat', 10072.8882);
INSERT INTO fatSales VALUES('DRI11', 'OUT018', 'Low Fat', 1267.0174);
INSERT INTO fatSales VALUES('NCO17', 'OUT018', 'Low Fat', 2037.348);
INSERT INTO fatSales VALUES('FDS49', 'OUT018', 'Low Fat', 1571.288);
INSERT INTO fatSales VALUES('FDX43', 'OUT045', 'Low Fat', 1830.95);
INSERT INTO fatSales VALUES('NCS17', 'OUT013', 'Low Fat', 1701.7848);
INSERT INTO fatSales VALUES('NCC42', 'OUT049', 'Low Fat', 2247.7408);
INSERT INTO fatSales VALUES('NCM26', 'OUT045', 'Low Fat', 3981.484);
INSERT INTO fatSales VALUES('FDU32', 'OUT046', 'Low Fat', 1462.0968);
INSERT INTO fatSales VALUES('FDU19', 'OUT018', 'Regular', 3448.844);
INSERT INTO fatSales VALUES('NCM53', 'OUT017', 'Low Fat', 1065.28);
INSERT INTO fatSales VALUES('FDG32', 'OUT045', 'Low Fat', 4225.1668);
INSERT INTO fatSales VALUES('FDF04', 'OUT018', 'Low Fat', 3616.6256);
INSERT INTO fatSales VALUES('NCN55', 'OUT035', 'Low Fat', 5287.7836);
INSERT INTO fatSales VALUES('FDJ34', 'OUT046', 'Regular', 3004.0896);
INSERT INTO fatSales VALUES('FDT51', 'OUT010', 'Regular', 111.8544);
INSERT INTO fatSales VALUES('FDT01', 'OUT046', 'Regular', 1274.3412);
INSERT INTO fatSales VALUES('FDV28', 'OUT027', 'Regular', 1120.5414);
INSERT INTO fatSales VALUES('FDD02', 'OUT045', 'Low Fat', 3199.8348);
INSERT INTO fatSales VALUES('FDW48', 'OUT045', 'Low Fat', 1208.427);
INSERT INTO fatSales VALUES('FDF44', 'OUT049', 'Regular', 3523.4136);
INSERT INTO fatSales VALUES('FDY14', 'OUT049', 'Low Fat', 3436.1938);
INSERT INTO fatSales VALUES('FDU59', 'OUT027', 'Low Fat', 5685.932);
INSERT INTO fatSales VALUES('FDQ10', 'OUT019', 'Low Fat', 517.3266);
INSERT INTO fatSales VALUES('FDV21', 'OUT010', 'Low Fat', 375.5112);
INSERT INTO fatSales VALUES('FDQ36', 'OUT049', 'Regular', 745.696);
INSERT INTO fatSales VALUES('FDH12', 'OUT019', 'Low Fat', 319.584);
INSERT INTO fatSales VALUES('FDV40', 'OUT017', 'Low Fat', 886.8456);
INSERT INTO fatSales VALUES('NCF07', 'OUT046', 'Low Fat', 1720.4272);
INSERT INTO fatSales VALUES('FDA08', 'OUT027', 'Regular', 3946.8624);
INSERT INTO fatSales VALUES('FDP33', 'OUT019', 'Low Fat', 255.6672);
INSERT INTO fatSales VALUES('FDS27', 'OUT046', 'Regular', 589.233);
INSERT INTO fatSales VALUES('DRD60', 'OUT013', 'Low Fat', 2544.6876);
INSERT INTO fatSales VALUES('FDM28', 'OUT049', 'Low Fat', 3415.554);
INSERT INTO fatSales VALUES('NCU54', 'OUT035', 'Low Fat', 4194.54);
INSERT INTO fatSales VALUES('NCX05', 'OUT018', 'Low Fat', 579.246);
INSERT INTO fatSales VALUES('FDX59', 'OUT046', 'Low Fat', 848.895);
INSERT INTO fatSales VALUES('FDE10', 'OUT049', 'Regular', 1573.9512);
INSERT INTO fatSales VALUES('FDW16', 'OUT027', 'Regular', 3858.9768);
INSERT INTO fatSales VALUES('FDW07', 'OUT027', 'Regular', 2036.6822);
INSERT INTO fatSales VALUES('FDG38', 'OUT018', 'Regular', 1278.336);
INSERT INTO fatSales VALUES('DRC27', 'OUT018', 'Low Fat', 1228.401);
INSERT INTO fatSales VALUES('FDT43', 'OUT035', 'Low Fat', 259.662);
INSERT INTO fatSales VALUES('FDR44', 'OUT017', 'Regular', 1174.4712);
INSERT INTO fatSales VALUES('FDP26', 'OUT017', 'Low Fat', 627.1836);
INSERT INTO fatSales VALUES('NCE55', 'OUT027', 'Low Fat', 7939.665);
INSERT INTO fatSales VALUES('FDU39', 'OUT035', 'Low Fat', 1125.8678);
INSERT INTO fatSales VALUES('FDK27', 'OUT027', 'Low Fat', 2787.0388);
INSERT INTO fatSales VALUES('FDP32', 'OUT046', 'Low Fat', 2416.1882);
INSERT INTO fatSales VALUES('NCW54', 'OUT049', 'Low Fat', 916.1408);
INSERT INTO fatSales VALUES('FDA36', 'OUT013', 'Low Fat', 2591.2936);
INSERT INTO fatSales VALUES('FDU24', 'OUT049', 'Regular', 2050.664);
INSERT INTO fatSales VALUES('FDX34', 'OUT046', 'Low Fat', 1205.098);
INSERT INTO fatSales VALUES('FDU27', 'OUT013', 'Regular', 287.6256);
INSERT INTO fatSales VALUES('FDQ25', 'OUT010', 'Regular', 517.3266);
INSERT INTO fatSales VALUES('FDY01', 'OUT018', 'Regular', 1842.9344);
INSERT INTO fatSales VALUES('FDH27', 'OUT013', 'Low Fat', 1725.7536);
INSERT INTO fatSales VALUES('FDL10', 'OUT017', 'Low Fat', 1289.6546);
INSERT INTO fatSales VALUES('FDL15', 'OUT018', 'Low Fat', 1829.6184);
INSERT INTO fatSales VALUES('FDT24', 'OUT010', 'Regular', 154.4656);
INSERT INTO fatSales VALUES('NCN55', 'OUT045', 'Low Fat', 2163.1842);
INSERT INTO fatSales VALUES('FDZ59', 'OUT027', 'Regular', 4161.25);
INSERT INTO fatSales VALUES('FDM57', 'OUT035', 'Regular', 1258.362);
INSERT INTO fatSales VALUES('FDD14', 'OUT049', 'Low Fat', 1844.266);
INSERT INTO fatSales VALUES('FDU19', 'OUT013', 'Regular', 517.3266);
INSERT INTO fatSales VALUES('DRJ39', 'OUT045', 'Low Fat', 8323.8316);
INSERT INTO fatSales VALUES('FDI04', 'OUT046', 'Regular', 5536.7928);
INSERT INTO fatSales VALUES('NCQ54', 'OUT045', 'Low Fat', 2358.2636);
INSERT INTO fatSales VALUES('FDW12', 'OUT017', 'Regular', 3483.4656);
INSERT INTO fatSales VALUES('FDQ32', 'OUT027', 'Regular', 2972.1312);
INSERT INTO fatSales VALUES('DRG49', 'OUT017', 'Low Fat', 5375.6692);
INSERT INTO fatSales VALUES('FDP58', 'OUT049', 'Low Fat', 4380.964);
INSERT INTO fatSales VALUES('FDD57', 'OUT049', 'Low Fat', 952.094);
INSERT INTO fatSales VALUES('DRG23', 'OUT035', 'Low Fat', 1829.6184);
INSERT INTO fatSales VALUES('NCZ17', 'OUT017', 'Low Fat', 1480.0734);
INSERT INTO fatSales VALUES('DRJ11', 'OUT018', 'Low Fat', 3592.6568);
INSERT INTO fatSales VALUES('FDG16', 'OUT045', 'Low Fat', 2157.192);
INSERT INTO fatSales VALUES('FDZ51', 'OUT027', 'Regular', 2189.8162);
INSERT INTO fatSales VALUES('NCN43', 'OUT046', 'Low Fat', 3325.671);
INSERT INTO fatSales VALUES('NCN30', 'OUT046', 'Low Fat', 965.41);
INSERT INTO fatSales VALUES('FDP39', 'OUT027', 'Low Fat', 1298.31);
INSERT INTO fatSales VALUES('FDP34', 'OUT049', 'Low Fat', 2659.871);
INSERT INTO fatSales VALUES('FDM44', 'OUT010', 'Low Fat', 412.796);
INSERT INTO fatSales VALUES('FDC28', 'OUT017', 'Low Fat', 1627.881);
INSERT INTO fatSales VALUES('DRC24', 'OUT018', 'Low Fat', 2922.1962);
INSERT INTO fatSales VALUES('FDN46', 'OUT045', 'Regular', 1537.998);
INSERT INTO fatSales VALUES('NCN53', 'OUT035', 'Low Fat', 423.4488);
INSERT INTO fatSales VALUES('FDY32', 'OUT019', 'Low Fat', 326.242);
INSERT INTO fatSales VALUES('NCW06', 'OUT017', 'Low Fat', 2501.4106);
INSERT INTO fatSales VALUES('FDY48', 'OUT013', 'Low Fat', 1743.0644);
INSERT INTO fatSales VALUES('NCP29', 'OUT013', 'Low Fat', 958.752);
INSERT INTO fatSales VALUES('FDB60', 'OUT010', 'Low Fat', 194.4136);
INSERT INTO fatSales VALUES('DRE60', 'OUT035', 'Low Fat', 3848.324);
INSERT INTO fatSales VALUES('FDN51', 'OUT045', 'Regular', 4697.8848);
INSERT INTO fatSales VALUES('DRE15', 'OUT027', 'Low Fat', 1290.3204);
INSERT INTO fatSales VALUES('DRG15', 'OUT013', 'Low Fat', 1102.5648);
INSERT INTO fatSales VALUES('FDX55', 'OUT019', 'Low Fat', 217.7166);
INSERT INTO fatSales VALUES('FDC57', 'OUT018', 'Regular', 1544.656);
INSERT INTO fatSales VALUES('FDA25', 'OUT017', 'Regular', 1651.184);
INSERT INTO fatSales VALUES('NCK29', 'OUT035', 'Low Fat', 1354.903);
INSERT INTO fatSales VALUES('FDP48', 'OUT046', 'Regular', 5492.85);
INSERT INTO fatSales VALUES('FDP49', 'OUT027', 'Regular', 1713.1034);
INSERT INTO fatSales VALUES('FDL38', 'OUT010', 'Regular', 178.4344);
INSERT INTO fatSales VALUES('FDZ21', 'OUT035', 'Regular', 1930.82);
INSERT INTO fatSales VALUES('FDQ44', 'OUT017', 'Low Fat', 2544.6876);
INSERT INTO fatSales VALUES('NCB42', 'OUT013', 'Low Fat', 1969.4364);
INSERT INTO fatSales VALUES('FDY15', 'OUT027', 'Regular', 4537.427);
INSERT INTO fatSales VALUES('NCW05', 'OUT049', 'Low Fat', 2787.0388);
INSERT INTO fatSales VALUES('FDR23', 'OUT049', 'Low Fat', 3352.303);
INSERT INTO fatSales VALUES('FDO34', 'OUT013', 'Low Fat', 2516.724);
INSERT INTO fatSales VALUES('FDZ36', 'OUT035', 'Regular', 3728.48);
INSERT INTO fatSales VALUES('FDX58', 'OUT027', 'Low Fat', 7873.085);
INSERT INTO fatSales VALUES('NCJ18', 'OUT046', 'Low Fat', 1540.6612);
INSERT INTO fatSales VALUES('FDP22', 'OUT017', 'Regular', 717.7324);
INSERT INTO fatSales VALUES('FDH57', 'OUT010', 'Low Fat', 263.6568);
INSERT INTO fatSales VALUES('DRF51', 'OUT045', 'Low Fat', 1062.6168);
INSERT INTO fatSales VALUES('FDD51', 'OUT035', 'Low Fat', 588.5672);
INSERT INTO fatSales VALUES('FDW04', 'OUT045', 'Regular', 1428.141);
INSERT INTO fatSales VALUES('FDZ21', 'OUT010', 'Regular', 193.082);
INSERT INTO fatSales VALUES('NCJ30', 'OUT027', 'Low Fat', 4923.591);
INSERT INTO fatSales VALUES('FDO45', 'OUT046', 'Regular', 1494.0552);
INSERT INTO fatSales VALUES('FDE41', 'OUT049', 'Regular', 1183.7924);
INSERT INTO fatSales VALUES('DRD13', 'OUT027', 'Low Fat', 3068.0064);
INSERT INTO fatSales VALUES('NCC07', 'OUT035', 'Low Fat', 1788.3388);
INSERT INTO fatSales VALUES('FDE51', 'OUT027', 'Regular', 1293.6494);
INSERT INTO fatSales VALUES('NCG43', 'OUT013', 'Low Fat', 1018.0082);
INSERT INTO fatSales VALUES('FDS59', 'OUT027', 'Regular', 2306.997);
INSERT INTO fatSales VALUES('FDV16', 'OUT018', 'Regular', 101.8674);
INSERT INTO fatSales VALUES('FDC03', 'OUT035', 'Regular', 3316.3498);
INSERT INTO fatSales VALUES('FDV60', 'OUT013', 'Regular', 3535.398);
INSERT INTO fatSales VALUES('FDJ60', 'OUT049', 'Regular', 1651.184);
INSERT INTO fatSales VALUES('FDX20', 'OUT045', 'Low Fat', 452.744);
INSERT INTO fatSales VALUES('FDD17', 'OUT035', 'Low Fat', 1188.453);
INSERT INTO fatSales VALUES('FDD08', 'OUT017', 'Low Fat', 796.9626);
INSERT INTO fatSales VALUES('FDX45', 'OUT045', 'Low Fat', 2816.334);
INSERT INTO fatSales VALUES('FDM25', 'OUT018', 'Regular', 4570.0512);
INSERT INTO fatSales VALUES('NCT42', 'OUT046', 'Low Fat', 2684.5056);
INSERT INTO fatSales VALUES('FDT02', 'OUT046', 'Low Fat', 423.4488);
INSERT INTO fatSales VALUES('FDV34', 'OUT013', 'Regular', 1034.6532);
INSERT INTO fatSales VALUES('NCR41', 'OUT046', 'Low Fat', 2285.0256);
INSERT INTO fatSales VALUES('FDT31', 'OUT018', 'Low Fat', 2458.1336);
INSERT INTO fatSales VALUES('FDF33', 'OUT010', 'Low Fat', 431.4384);
INSERT INTO fatSales VALUES('NCU29', 'OUT019', 'Low Fat', 585.904);
INSERT INTO fatSales VALUES('NCB55', 'OUT045', 'Low Fat', 651.8182);
INSERT INTO fatSales VALUES('NCU18', 'OUT013', 'Low Fat', 3952.1888);
INSERT INTO fatSales VALUES('FDZ59', 'OUT018', 'Regular', 1830.95);
INSERT INTO fatSales VALUES('NCI29', 'OUT045', 'Low Fat', 1134.5232);
INSERT INTO fatSales VALUES('FDL03', 'OUT027', 'Regular', 4910.275);
INSERT INTO fatSales VALUES('NCQ06', 'OUT045', 'Low Fat', 5865.0322);
INSERT INTO fatSales VALUES('FDY31', 'OUT049', 'Low Fat', 1618.5598);
INSERT INTO fatSales VALUES('DRI03', 'OUT049', 'Low Fat', 1593.9252);
INSERT INTO fatSales VALUES('FDL38', 'OUT018', 'Regular', 2408.8644);
INSERT INTO fatSales VALUES('FDR37', 'OUT027', 'Regular', 8209.314);
INSERT INTO fatSales VALUES('FDT59', 'OUT027', 'Low Fat', 3225.1352);
INSERT INTO fatSales VALUES('FDV28', 'OUT046', 'Regular', 271.6464);
INSERT INTO fatSales VALUES('NCX53', 'OUT013', 'Low Fat', 3545.385);
INSERT INTO fatSales VALUES('FDZ12', 'OUT013', 'Low Fat', 4008.116);
INSERT INTO fatSales VALUES('NCT05', 'OUT046', 'Low Fat', 767.0016);
INSERT INTO fatSales VALUES('FDW38', 'OUT035', 'Regular', 485.3682);
INSERT INTO fatSales VALUES('FDD33', 'OUT013', 'Low Fat', 3950.1914);
INSERT INTO fatSales VALUES('FDV39', 'OUT019', 'Low Fat', 593.2278);
INSERT INTO fatSales VALUES('DRE25', 'OUT017', 'Low Fat', 559.272);
INSERT INTO fatSales VALUES('FDC59', 'OUT010', 'Regular', 127.8336);
INSERT INTO fatSales VALUES('FDF58', 'OUT046', 'Low Fat', 1644.526);
INSERT INTO fatSales VALUES('NCP50', 'OUT019', 'Low Fat', 80.5618);
INSERT INTO fatSales VALUES('FDS33', 'OUT013', 'Regular', 974.0654);
INSERT INTO fatSales VALUES('FDP08', 'OUT049', 'Regular', 1549.9824);
INSERT INTO fatSales VALUES('FDF29', 'OUT035', 'Regular', 2856.282);
INSERT INTO fatSales VALUES('NCF30', 'OUT046', 'Low Fat', 3900.9222);
INSERT INTO fatSales VALUES('FDI50', 'OUT045', 'Regular', 2748.4224);
INSERT INTO fatSales VALUES('FDD56', 'OUT017', 'Regular', 3151.8972);
INSERT INTO fatSales VALUES('NCN41', 'OUT010', 'Low Fat', 369.519);
INSERT INTO fatSales VALUES('FDE23', 'OUT017', 'Regular', 1071.938);
INSERT INTO fatSales VALUES('FDL26', 'OUT049', 'Low Fat', 3894.93);
INSERT INTO fatSales VALUES('NCB30', 'OUT010', 'Low Fat', 595.2252);
INSERT INTO fatSales VALUES('FDY50', 'OUT017', 'Low Fat', 2498.0816);
INSERT INTO fatSales VALUES('NCK19', 'OUT018', 'Low Fat', 4068.7038);
INSERT INTO fatSales VALUES('NCR38', 'OUT019', 'Low Fat', 251.6724);
INSERT INTO fatSales VALUES('FDI28', 'OUT046', 'Low Fat', 950.7624);
INSERT INTO fatSales VALUES('FDO24', 'OUT046', 'Low Fat', 2693.8268);
INSERT INTO fatSales VALUES('FDC45', 'OUT045', 'Low Fat', 1711.106);
INSERT INTO fatSales VALUES('FDU27', 'OUT049', 'Regular', 1294.3152);
INSERT INTO fatSales VALUES('FDS09', 'OUT017', 'Regular', 759.012);
INSERT INTO fatSales VALUES('DRE13', 'OUT027', 'Low Fat', 2529.3742);
INSERT INTO fatSales VALUES('FDV15', 'OUT018', 'Low Fat', 1557.972);
INSERT INTO fatSales VALUES('FDH26', 'OUT013', 'Regular', 2399.5432);
INSERT INTO fatSales VALUES('FDI22', 'OUT035', 'Low Fat', 1254.3672);
INSERT INTO fatSales VALUES('FDJ26', 'OUT018', 'Regular', 1923.4962);
INSERT INTO fatSales VALUES('FDD26', 'OUT019', 'Regular', 555.2772);
INSERT INTO fatSales VALUES('NCI55', 'OUT027', 'Low Fat', 4751.8146);
INSERT INTO fatSales VALUES('FDA35', 'OUT027', 'Regular', 3552.7088);
INSERT INTO fatSales VALUES('FDN21', 'OUT018', 'Low Fat', 1611.236);
INSERT INTO fatSales VALUES('NCM43', 'OUT010', 'Low Fat', 815.605);
INSERT INTO fatSales VALUES('FDD09', 'OUT018', 'Low Fat', 2173.1712);
INSERT INTO fatSales VALUES('FDI24', 'OUT045', 'Low Fat', 4234.488);
INSERT INTO fatSales VALUES('NCN41', 'OUT019', 'Low Fat', 369.519);
INSERT INTO fatSales VALUES('NCT53', 'OUT019', 'Low Fat', 657.8104);
INSERT INTO fatSales VALUES('FDQ47', 'OUT010', 'Regular', 35.2874);
INSERT INTO fatSales VALUES('NCD42', 'OUT018', 'Low Fat', 227.7036);
INSERT INTO fatSales VALUES('FDI21', 'OUT010', 'Regular', 191.7504);
INSERT INTO fatSales VALUES('FDS48', 'OUT010', 'Low Fat', 300.9416);
INSERT INTO fatSales VALUES('FDW50', 'OUT017', 'Low Fat', 1169.8106);
INSERT INTO fatSales VALUES('FDO37', 'OUT018', 'Low Fat', 3696.5216);
INSERT INTO fatSales VALUES('FDS04', 'OUT018', 'Regular', 4495.4816);
INSERT INTO fatSales VALUES('FDP38', 'OUT010', 'Low Fat', 303.6048);
INSERT INTO fatSales VALUES('NCF06', 'OUT010', 'Low Fat', 258.9962);
INSERT INTO fatSales VALUES('FDR35', 'OUT018', 'Low Fat', 2587.9646);
INSERT INTO fatSales VALUES('FDB04', 'OUT013', 'Regular', 1494.0552);
INSERT INTO fatSales VALUES('FDK16', 'OUT045', 'Low Fat', 1713.7692);
INSERT INTO fatSales VALUES('FDM57', 'OUT017', 'Regular', 671.1264);
INSERT INTO fatSales VALUES('FDF45', 'OUT049', 'Regular', 1640.5312);
INSERT INTO fatSales VALUES('FDH04', 'OUT018', 'Regular', 1629.8784);
INSERT INTO fatSales VALUES('FDL25', 'OUT018', 'Regular', 183.7608);
INSERT INTO fatSales VALUES('FDK40', 'OUT049', 'Low Fat', 4996.829);
INSERT INTO fatSales VALUES('FDV46', 'OUT046', 'Low Fat', 1398.18);
INSERT INTO fatSales VALUES('FDU31', 'OUT045', 'Regular', 3255.762);
INSERT INTO fatSales VALUES('NCQ53', 'OUT049', 'Low Fat', 3545.385);
INSERT INTO fatSales VALUES('FDD09', 'OUT027', 'Low Fat', 6157.3184);
INSERT INTO fatSales VALUES('FDY19', 'OUT045', 'Low Fat', 2828.3184);
INSERT INTO fatSales VALUES('FDI33', 'OUT013', 'Low Fat', 2462.7942);
INSERT INTO fatSales VALUES('FDG08', 'OUT013', 'Regular', 4466.1864);
INSERT INTO fatSales VALUES('FDE39', 'OUT035', 'Low Fat', 2026.0294);
INSERT INTO fatSales VALUES('FDH53', 'OUT018', 'Regular', 1733.7432);
INSERT INTO fatSales VALUES('FDB09', 'OUT018', 'Low Fat', 1120.5414);
INSERT INTO fatSales VALUES('FDI22', 'OUT046', 'Low Fat', 4390.2852);
INSERT INTO fatSales VALUES('FDX24', 'OUT019', 'Low Fat', 185.0924);
